Unnamed: 0,member1,member2,weight
8900,3246917,132559112,2
15049,192184367,212040826,1
17977,195657825,212468432,1
6856,225249498,2606806,2
16397,34340942,5554700,1
3799,96240802,71851852,2
19942,6160486,194816309,1
20134,6160486,68975822,1
7334,5900662,23897412,2
2241,132809532,189900217,2
21715,85557392,223438516,1
13286,217350178,12668425,1
3051,225412049,185870499,2
11985,81924252,204153227,2
13519,205193250,206621333,1
6304,76842942,217856665,4
11949,227348607,230920465,2
7475,5900662,190363122,2
15084,210436146,53788772,1
20546,193986670,198296120,1
2110,152011532,9648429,2
20140,6160486,35630312,1
15832,78315592,202656982,1
18362,195657825,233286311,1
21707,85557392,92644982,1
15191,210436146,152606552,1
6759,3016909,391708,2
13800,205193250,209704842,1
18583,195657825,186187494,1
14946,198574124,9129845,1
3898,107513022,138128732,2
12389,183566364,78526962,1
7114,1378581,1673629,3
22077,190939281,211365934,1
24406,28573892,18711121,1
22327,190939281,197633941,1
6056,118556542,9448133,2
1898,208569099,192542264,2
21806,85557392,192489759,1
19455,6160486,204644394,1
6139,209455030,185985798,2
7593,141199742,186501532,2
13016,226754592,223460528,1
17623,204669023,138128732,1
4661,8979910,187254868,2
12203,216072216,232828173,1
6818,225249498,143696682,2
17314,204669023,183489592,1
7740,1673629,174993022,2
563,21627131,187417554,3
16572,25034832,209660386,1
21669,85557392,23090611,1
9642,58756332,93983122,2
2581,204211075,184547023,3
23105,216367274,224724311,1
13652,205193250,156626172,1
13520,205193250,185666200,1
854,41124132,212881780,2
18628,195657825,130158522,1
5143,203818557,73578712,2
17717,204669023,203730789,1
23272,127566002,198571638,1
14206,115965992,10296727,1
1103,7602583,185530968,3
16277,211353678,201566723,1
1670,60195472,161004522,2
617,221184268,198017878,2
19408,213745765,188229433,1
8314,44927672,206843171,3
16399,34340942,183793165,1
19604,6160486,190952248,1
11658,38506582,154920002,2
7479,5900662,113522242,2
22901,195657884,3246917,1
1153,7602583,183224187,2
433,190939281,196725445,2
14559,182190122,212640391,1
15036,192184367,107414072,1
18586,195657825,103288562,1
13736,205193250,197598849,1
16308,211353678,129560482,1
8291,44927672,11462026,2
5215,203818557,195750926,2
6605,14387362,208949319,2
12397,234684445,60100622,1
10272,114757102,144256692,2
16417,34340942,71038612,1
23438,143818932,5014248,1
10322,223055408,202203522,2
9504,212569310,101312342,2
23866,191758521,3710232,1
19271,213745765,236261522,1
9767,194219253,185314082,2
14553,182190122,198312515,1
15228,101056562,62051382,1
23798,191758521,193248264,1
6182,76842942,49816142,3
1020,226853216,197864753,2
15758,16384071,196694851,1
20074,6160486,205736897,1
14230,115965992,190041683,1
15052,192184367,10085785,1
9631,58756332,128991232,2
18680,209453152,10758349,1
14335,219873321,3016909,1
18876,209453152,83029142,1
23995,191758521,11173720,1
23684,191758521,226310667,1
1914,208569099,7534345,2
11184,188747610,148050462,2
24967,230457540,9823835,1
19616,6160486,224506741,1
17596,204669023,220028036,1
20779,217907323,220421489,1
6872,225249498,12585301,2
22801,195657884,28904692,1
20966,96862332,96333492,1
2592,204211075,143407172,2
9074,127601602,81924252,2
6382,14452729,137432902,2
13780,205193250,208174900,1
20691,88375412,231612360,1
17479,204669023,207141189,1
4742,183109097,203361151,2
3157,216892372,189900217,2
23443,143818932,194304238,1
1781,10781436,129003472,2
5746,26576702,57169392,2
2579,204211075,199665292,2
12237,216072216,12626414,1
24511,28573892,201819202,1
21941,85557392,183340173,1
20848,96862332,200717485,1
19547,6160486,208048638,1
23949,191758521,70403712,1
13125,226754592,192962326,1
18801,209453152,12757769,1
8843,192711483,190557229,2
4534,215188854,122252752,2
6562,48400472,205233254,2
9154,127601602,6758382,2
21080,210337917,10296727,1
17950,195657825,200811064,1
8972,4393825,216550429,2
11942,56561772,7398966,2
9174,220597234,78275302,2
11085,14225169,170209812,2
17158,214466652,202979298,1
18679,209453152,29532352,1
11875,53121132,217856665,4
14702,182190122,210204443,1
17099,214466652,212415103,1
5788,26576702,43237102,2
14226,115965992,200904231,1
21882,85557392,208431873,1
9367,14486634,120761882,2
16984,229015643,204551011,1
5731,26576702,208949319,2
1924,208569099,509953,3
18644,209453152,226779164,1
20598,193986670,200847239,1
3778,96240802,196618544,2
6079,118556542,188972315,2
23412,143818932,230906475,1
16736,25034832,115037452,1
6822,225249498,9524129,2
14538,182190122,12075501,1
10006,195136851,143407172,2
19914,6160486,230185128,1
23485,143818932,205822921,1
7282,212830572,69179782,2
23176,216367274,4686468,1
14424,219873321,139893442,1
1491,60195472,217464856,2
3350,209224665,146536032,2
9297,5573736,68909682,2
2282,19366751,38506582,2
21608,85557392,222495708,1
9393,14486634,192542264,2
19805,6160486,210249365,1
22288,190939281,223348295,1
19641,6160486,195371955,1
11718,38506582,82238712,2
12590,234684445,188972315,1
3303,209224665,9219838,2
19803,6160486,196478608,1
19698,6160486,232236219,1
4282,204244320,161587302,2
19775,6160486,135779862,1
18405,195657825,187087759,1
10481,73895512,71531062,2
13458,205193250,197818740,1
19476,6160486,208429247,1
9766,194219253,11872972,2
10636,14225093,69821152,2
14089,115965992,78141972,1
22395,190939281,191621498,1
12466,234684445,188166591,1
18478,195657825,206400804,1
22506,190939281,14687401,1
4519,215188854,184359365,4
2883,4883361,112420792,2
5695,119047942,129133182,2
17174,204669023,12599354,1
5100,203818557,49850062,2
16629,25034832,207788795,1
23790,191758521,51485662,1
3209,216892372,132968302,2
9381,14486634,201446209,2
6971,8849634,2192820,2
1374,4686468,201081470,2
13536,205193250,161733362,1
9695,58756332,91626512,2
3772,7799955,12977589,2
11136,49647392,206843171,2
15957,78315592,31901512,1
6729,3016909,184861611,2
20937,96862332,197981784,1
17060,214466652,109185362,1
22310,190939281,32671432,1
23344,127566002,84855692,1
14788,198574124,8849634,1
7875,7834137,184233396,2
20442,209944678,9162674,1
22561,190939281,195288637,1
12133,182943766,211057221,1
3118,225412049,209223183,3
3454,222495708,48545422,2
13088,226754592,185212477,1
7826,63998462,14105085,2
736,207061281,194062612,2
8940,3246917,73895512,2
4712,183109097,61837762,2
7994,125274672,3380276,2
10566,183799454,192031693,3
23318,127566002,12605746,1
11833,53121132,101312342,3
534,84738292,6758382,2
15549,229310518,206806749,1
22618,226951319,13020262,1
8584,211585840,211998902,2
15775,16384071,16248001,1
16351,34340942,211849342,1
7232,12585301,183056813,2
15367,101056562,225476196,1
20690,88375412,226211271,1
14231,115965992,221161050,1
2020,208569099,111701512,2
2194,203457314,192863475,2
18544,195657825,181292592,1
6318,76842942,124378502,2
14815,198574124,185314634,1
12967,226754592,224207742,1
9715,58756332,183119747,2
21189,24641662,184552625,1
15627,21561411,64687362,1
23819,191758521,185422955,1
23502,223051958,218125385,1
1967,208569099,217160398,3
338,85557392,199006708,2
5080,203818557,60802462,3
18908,209453152,220867862,1
16766,25034832,197066151,1
9070,127601602,185954397,2
11538,187371529,207287492,2
2249,132809532,195329871,2
14011,182648870,10119159,1
21639,85557392,7247072,1
23529,223051958,183179015,1
2083,152011532,198063541,2
9577,11832553,20105041,2
19667,6160486,204670018,1
1102,7602583,13109793,3
14688,182190122,11579085,1
17746,7864416,191872589,1
22716,226951319,207599308,1
2866,4883361,69821152,2
8493,211585840,214688193,3
3815,212403372,159114552,2
5647,32671432,113655312,2
22684,226951319,214465025,1
13086,226754592,236619303,1
1764,10781436,195436586,2
9281,3214423,22510261,2
9108,127601602,8901934,2
10806,184389351,206481851,3
16199,30179402,57169392,1
11732,38506582,7515723,2
17421,204669023,49174402,1
20818,96862332,201914380,1
20973,96862332,195471085,1
16285,211353678,10813219,1
16160,30179402,203855034,1
15149,210436146,208430646,1
8993,203361151,81924252,2
22764,195657884,184328214,1
7807,63998462,7631008,2
18887,209453152,213200089,1
7725,201787805,54914962,2
9262,226331718,191098462,2
22113,190939281,45298022,1
14561,182190122,215788182,1
2052,208569099,172429262,3
14536,182190122,213955034,1
1298,64455192,140274692,2
13614,205193250,224461910,1
2218,132809532,193681740,2
21009,96862332,207228836,1
22787,195657884,188195004,1
2780,214729620,5900662,2
2979,225412049,53121132,3
23688,191758521,226128410,1
14505,182190122,90138782,1
6567,48400472,8813813,2
16797,25034832,195288637,1
24311,28573892,178434162,1
18040,195657825,9205,1
15844,78315592,54215962,1
7835,63998462,101674432,3
15990,78315592,225185779,1
3832,212403372,216082486,2
16418,34340942,183512730,1
2567,204211075,189900217,3
922,227442993,67798422,2
19866,6160486,204646310,1
5301,223348295,161041682,2
21831,85557392,153463202,1
10255,8228323,217160398,2
5554,4720318,12532603,2
9434,14486634,150289852,2
8895,3246917,4169858,2
7944,13109793,112420792,3
9046,203361151,205233254,2
6160,209455030,57169392,2
23370,195231923,233826857,1
6613,14387362,207118547,3
19356,213745765,220480034,1
18274,195657825,232790176,1
3043,225412049,192452612,2
9617,11832553,221191725,2
5383,7964302,184029284,2
344,85557392,129133182,2
18724,209453152,207499677,1
4185,190055719,82238712,3
16151,30179402,89800802,1
14607,182190122,5573736,1
24188,189857979,5175848,1
3253,209224665,208586836,2
23242,216367274,217409473,1
14115,115965992,194816741,1
11401,211554226,204412550,2
6060,118556542,185314082,2
12146,182943766,223389804,1
21396,185106564,195471085,1
16085,187334729,180798072,1
14787,198574124,190780640,1
9540,212569310,220614626,2
14631,182190122,12793115,1
19072,228655199,185407708,1
23822,191758521,10083446,1
8965,4393825,71531062,2
20421,209944678,108670772,1
15867,78315592,3190152,1
9989,195136851,23897412,2
8825,192711483,199006708,2
6241,76842942,201936521,2
764,207061281,216750774,2
9507,212569310,11822995,2
21670,85557392,116172212,1
5931,145262432,135965262,2
13706,205193250,207023582,1
14758,198574124,199486559,1
19950,6160486,204544342,1
16887,229015643,6384782,1
20478,193986670,12380314,1
9833,184028419,206545047,2
16496,25034832,7485542,1
16362,34340942,197913815,1
1384,4686468,127214502,2
1973,208569099,204843833,2
16091,187334729,196784803,1
15675,21561411,13109793,1
19886,6160486,215017510,1
714,207061281,7534345,3
1947,208569099,206481851,3
15063,192184367,130453442,1
11839,53121132,161306542,2
18018,195657825,82097062,1
15705,21561411,10323710,1
21994,85557392,163597802,1
2912,4883361,6758382,2
7353,5900662,509953,3
18397,195657825,15358781,1
4550,81069462,4720318,2
18002,195657825,224449342,1
18969,209453152,2573903,1
9351,14486634,185314082,2
16705,25034832,216034438,1
23330,127566002,186389338,1
8644,211585840,8731661,2
19597,6160486,152011532,1
8212,199789219,217856665,4
14464,219873321,44942272,1
23613,191758521,110895312,1
23964,191758521,188589763,1
24028,28246202,237903907,1
5036,203818557,150950602,3
3826,212403372,220473166,2
9963,195136851,208949319,2
18695,209453152,217663750,1
21308,185106564,85012872,1
9372,14486634,14307382,2
18486,195657825,12266827,1
23087,216367274,183727389,1
13293,217350178,221958694,1
8216,199789219,11872972,2
23751,191758521,40221462,1
2742,214729620,184251699,3
21802,85557392,208902421,1
24152,189857979,3864915,1
5398,7964302,224506741,2
10841,184389351,38665162,2
4146,190055719,192542264,2
944,185532751,156086352,2
14241,115965992,218205828,1
4737,183109097,211057221,2
14961,198574124,11282389,1
22375,190939281,105007352,1
3722,161055882,47572122,2
13757,205193250,111773382,1
4928,211551769,182372032,2
19640,6160486,222667697,1
14684,182190122,182107822,1
640,207061281,208949319,5
22955,117571752,10092090,1
19084,228655199,11778333,1
22104,190939281,231633162,1
10273,114757102,175300482,2
20462,193986670,195153985,1
18856,209453152,154920002,1
7760,13273531,205874466,2
12651,234684445,203818557,1
67,6160486,15446041,2
24155,189857979,227463541,1
2914,207487949,15446041,2
11319,187010992,141055762,2
21823,85557392,204614028,1
7679,625050,194099532,2
24272,189857979,155257782,1
16648,25034832,223738717,1
3941,195757297,34633322,2
21492,85557392,14307382,1
22164,190939281,195654361,1
8247,199789219,158793082,2
22624,226951319,188968060,1
13718,205193250,217118229,1
22898,195657884,9852711,1
17206,204669023,213704987,1
4089,190055719,226437965,2
19988,6160486,75287012,1
5753,26576702,183564319,2
5706,119047942,7816806,2
2707,217449348,120681332,2
17083,214466652,153111082,1
12287,216072216,193615746,1
18425,195657825,199236587,1
20099,6160486,224918562,1
4039,190055719,14532681,3
23808,191758521,3380276,1
20146,6160486,6515953,1
627,221184268,134073882,2
12125,182943766,225501228,1
8743,195431219,216255534,2
10027,195136851,185314082,2
14851,198574124,199453163,1
8553,211585840,214759042,2
22697,226951319,205779550,1
11857,53121132,19147021,2
4133,190055719,185422955,2
20888,96862332,195139991,1
14228,115965992,93793842,1
24422,28573892,207506101,1
7229,12585301,194099532,3
12791,13631520,183225365,1
10482,73895512,198023758,2
15237,101056562,77062222,1
4392,204244320,197913247,2
2626,204211075,204237509,3
2891,4883361,212683284,2
12843,226754592,157814872,1
761,207061281,217856665,5
1023,226853216,225271141,2
1227,146112942,212577516,2
6665,14387362,214759042,2
18389,195657825,219941681,1
14956,198574124,203455393,1
16710,25034832,192965786,1
17169,204669023,140013602,1
4807,58983922,175300482,2
3326,209224665,189321985,2
10767,184389351,214480697,2
730,207061281,102815822,2
120,6160486,182372032,2
20892,96862332,2210218,1
13320,217350178,214934204,1
23186,216367274,182372032,1
9700,58756332,82238712,2
9825,133926142,182574366,2
20223,6160486,100449852,1
7088,189401341,9422523,2
5498,4720318,212577516,3
10047,195136851,150289852,2
16058,187334729,150289852,1
19168,228655199,186662514,1
8027,125274672,156270502,2
24249,189857979,124371832,1
10626,40832702,192542264,2
3507,224461910,222912779,2
8580,211585840,143407172,2
23615,191758521,203055322,1
3760,208012431,3995171,2
24501,28573892,187522059,1
198,6160486,204484468,2
22266,190939281,35235252,1
21220,24641662,83272622,1
20970,96862332,195555011,1
24802,230457540,88314442,1
2174,203457314,11760939,2
717,207061281,218437424,3
20628,88375412,90839642,1
16640,25034832,212038445,1
1944,208569099,186501532,2
3734,208012431,32747702,2
7317,5900662,153674632,3
6529,48400472,191784086,2
1773,10781436,153674632,2
18484,195657825,113528122,1
11876,53121132,85437112,2
7496,5900662,206264190,2
11941,56561772,102000142,2
18088,195657825,216265943,1
15310,101056562,109629822,1
4149,190055719,30783212,2
3751,208012431,114893822,2
1071,231276901,206843171,2
11483,172429262,211531285,2
1583,60195472,134073882,2
8673,211585840,37854602,3
384,85557392,55029192,2
13684,205193250,155788682,1
6030,118556542,184629452,2
24471,28573892,195099549,1
11499,172429262,6384580,2
23747,191758521,227480320,1
12562,234684445,190557229,1
1539,60195472,509953,4
18416,195657825,225307571,1
308,85557392,218437424,2
1000,216269148,195421486,2
11451,130158522,191511119,2
16489,25034832,156086352,1
24030,28246202,13008681,1
5275,203818557,217378572,2
9286,3214423,3380276,2
16407,34340942,217613916,1
12300,216072216,32768992,1
19329,213745765,128294312,1
15098,210436146,225249498,1
20718,217907323,59367492,1
13971,182648870,56358692,1
16564,25034832,220297664,1
20555,193986670,11573887,1
13593,205193250,182952938,1
6001,118556542,47572122,2
9699,58756332,212577516,2
14247,115965992,183512730,1
7671,28608902,28245362,2
20395,209944678,8273538,1
5357,9471631,186901717,2
9722,65539312,223324639,2
13839,182648870,219873321,1
20346,209944678,202978621,1
21883,85557392,198015745,1
13732,205193250,207240812,1
17175,204669023,195153985,1
17777,7864416,191240701,1
3032,225412049,49850062,3
7575,5900662,64380822,2
9529,212569310,193752364,2
14111,115965992,214428358,1
303,85557392,215910105,2
20588,193986670,86415172,1
20805,217907323,4849128,1
7788,7768516,7981818,2
4826,13141514,126309962,2
6654,14387362,197737828,2
9652,58756332,3380276,2
2206,188416822,228261135,2
17964,195657825,76735092,1
8639,211585840,190213084,3
24094,189857979,22006841,1
20621,88375412,171446822,1
3880,107513022,77062222,2
5945,145262432,227251282,2
9397,14486634,7534345,2
22517,190939281,218975482,1
5281,203818557,195329871,4
4781,58983922,17177591,2
227,185106564,220564993,2
18826,209453152,119628682,1
5736,26576702,214688193,2
5750,26576702,9852711,2
11951,227348607,230220310,2
2050,208569099,188661696,2
15272,101056562,209641693,1
4213,10716469,207287492,2
8001,125274672,166082312,2
7166,33196332,192863757,2
24993,230457540,230479665,1
19288,213745765,213445859,1
22399,190939281,228370847,1
17123,214466652,188425984,1
7305,5900662,9822767,2
3184,216892372,211585840,3
12276,216072216,185915186,1
12433,234684445,188147962,1
9729,194219253,201446209,2
22067,85557392,190398453,1
12292,216072216,219309975,1
8555,211585840,214275739,2
18648,209453152,201822256,1
5733,26576702,208429247,2
21579,85557392,18395891,1
12487,234684445,193874577,1
22218,190939281,184792175,1
2571,204211075,211551769,2
12418,234684445,4169858,1
13127,226754592,226905891,1
6434,21563471,59359692,2
2809,214729620,202882025,2
18233,195657825,22833121,1
8179,199789219,204412550,2
7539,5900662,4816173,3
3715,161055882,10604590,2
10685,184389351,184770847,2
4933,211551769,118556542,2
3973,195757297,51485662,2
8582,211585840,121723022,3
7356,5900662,54437942,2
18541,195657825,5652014,1
7252,12585301,195145042,2
15030,192184367,6297372,1
1401,4686468,9471631,2
2379,76743532,162731242,3
19802,6160486,7964302,1
24389,28573892,206291465,1
11855,53121132,188147962,2
12477,234684445,71854632,1
2386,76743532,60802462,3
14913,198574124,11967222,1
24391,28573892,230220310,1
8250,199789219,12307860,2
21631,85557392,230814910,1
15377,101056562,224163473,1
4546,67798422,229512175,2
8177,199789219,7816806,2
834,207061281,204914631,3
9934,228396306,103361372,2
8943,3246917,13606604,2
22984,117571752,6211319,1
10249,8228323,196618544,2
7077,224954611,207788795,2
4194,190055719,11247133,2
8151,199789219,77148762,2
4196,190055719,231054908,2
4148,190055719,50452172,2
23173,216367274,213568104,1
17286,204669023,127792002,1
24456,28573892,194220865,1
5887,230524749,81924252,2
20011,6160486,10660451,1
2201,203457314,200052480,2
21107,210337917,10984046,1
19244,213745765,209074193,1
15493,229310518,188816707,1
6902,225249498,135113782,2
22125,190939281,11428300,1
11713,38506582,81247262,2
1548,60195472,220686748,2
5060,203818557,8213592,2
3429,222495708,198023758,2
24009,191758521,137230272,1
18238,195657825,152836082,1
20721,217907323,2593362,1
8942,3246917,182501037,2
8045,14584394,14948701,2
10742,184389351,102344122,2
13472,205193250,161247672,1
10568,183799454,140274692,2
22374,190939281,224954611,1
14092,115965992,131476002,1
24615,28573892,59264522,1
11062,191106824,48545422,2
7608,141199742,211585840,2
10784,184389351,185870499,2
12892,226754592,230269351,1
17904,195657825,222912779,1
11740,38506582,183119747,2
3469,208176128,187572521,2
17330,204669023,215360696,1
5366,9471631,212086352,2
2082,152011532,230884769,2
24175,189857979,211675625,1
73,6160486,185106564,2
10702,184389351,44323642,2
24921,230457540,62106992,1
14979,219250733,69568352,1
19880,6160486,10119159,1
12798,13631520,194977596,1
22250,190939281,195831058,1
10407,73895512,140339832,2
15165,210436146,48545422,1
21118,210337917,63109812,1
13502,205193250,205961797,1
10563,183799454,201566723,2
12036,73498632,188889135,1
1919,208569099,195352466,2
15927,78315592,187888304,1
3033,225412049,184547023,2
15659,21561411,234911174,1
13589,205193250,209224665,1
19164,228655199,196945510,1
2112,152011532,193681740,2
15359,101056562,219290165,1
17752,7864416,13775973,1
386,85557392,190787043,2
10379,73895512,13812470,2
9996,195136851,7816806,2
13289,217350178,230220310,1
15673,21561411,12927516,1
12998,226754592,203287596,1
9114,127601602,32159462,2
2247,132809532,13993792,2
2377,76743532,47572122,2
15764,16384071,17106811,1
7599,141199742,199006708,2
9688,58756332,207563463,2
24866,230457540,19639311,1
17426,204669023,209479582,1
16661,25034832,216955806,1
5958,145262432,10083866,2
8365,199396025,191426144,2
269,85557392,52175782,2
21247,185106564,54437942,1
9088,127601602,52089502,2
21990,85557392,106925482,1
23651,191758521,194742643,1
12861,226754592,189026535,1
3833,212403372,216930383,2
4915,211551769,121431352,2
5260,203818557,134073882,2
21782,85557392,188504181,1
5584,32671432,192033663,2
18998,209453152,211400429,1
17183,204669023,89800802,1
12952,226754592,232809247,1
16839,25034832,204318533,1
18124,195657825,90949002,1
13340,217350178,89414442,1
16492,25034832,56997982,1
10534,183438980,230246847,2
24458,28573892,68500302,1
21834,85557392,48232882,1
20630,88375412,34633322,1
22117,190939281,211190144,1
21160,210337917,202700743,1
12799,13631520,215241794,1
8303,44927672,213568281,2
14077,115965992,128254422,1
207,96862332,54154652,2
9640,58756332,191512916,2
18462,195657825,192404675,1
6048,118556542,128117352,2
18839,209453152,51485662,1
9395,14486634,214759042,2
9401,14486634,1939496,2
22578,190939281,189431560,1
7154,33196332,217429206,2
10120,32214442,225546676,2
11098,14225169,17177591,2
10920,103288562,59892862,2
12019,198737924,12916961,1
8815,192711483,110598422,2
7308,5900662,1164000,2
7907,13109793,88314442,2
18799,209453152,227480320,1
20956,96862332,182827673,1
13465,205193250,195944850,1
24394,28573892,190827039,1
4948,211551769,85547452,2
23422,143818932,43855512,1
3555,224461910,226331718,2
5251,203818557,120303082,2
24226,189857979,193428241,1
12235,216072216,217907689,1
9491,212569310,201446209,2
10925,103288562,192404675,2
556,21627131,185807624,3
16105,187334729,230666029,1
20796,217907323,32214442,1
13041,226754592,185673028,1
13945,182648870,193671803,1
15126,210436146,49863072,1
24044,28246202,213222759,1
2378,76743532,195470542,2
4831,13141514,81217232,2
12749,200114206,103505862,1
15245,101056562,210588784,1
22896,195657884,177135382,1
21338,185106564,89572882,1
8925,3246917,4816173,2
9009,203361151,3380276,3
685,207061281,183248122,3
13464,205193250,186139025,1
15848,78315592,6770985,1
21875,85557392,190827213,1
22161,190939281,181531312,1
5782,26576702,217562544,2
3954,195757297,12925101,2
15028,192184367,112665362,1
1660,60195472,111917572,2
5074,203818557,202978621,2
17053,214466652,230364444,1
11089,14225169,217856665,2
18291,195657825,109091072,1
18733,209453152,8079808,1
24577,28573892,195523953,1
24216,189857979,47596262,1
6931,225249498,184389351,2
15955,78315592,10263360,1
18728,209453152,210649524,1
2678,204211075,185941640,2
9771,194219253,190213084,2
868,41124132,197786219,2
2392,76743532,208987635,3
17908,195657825,213704987,1
16537,25034832,109089102,1
3058,225412049,14948621,2
7333,5900662,1746239,2
4635,12977589,8539046,2
17766,7864416,214053026,1
810,207061281,136871542,2
3074,225412049,227400254,2
1355,22315611,217829252,2
13005,226754592,238840904,1
1181,146112942,188527897,2
18702,209453152,203192644,1
4562,230884769,52175782,2
5375,9471631,210257704,2
10056,195136851,184389351,2
20054,6160486,201636697,1
22426,190939281,190147185,1
14355,219873321,207103295,1
16363,34340942,20207871,1
9276,3214423,203794696,2
4433,204244320,158793082,3
8015,125274672,38591482,2
12881,226754592,229380457,1
21592,85557392,136024912,1
19290,213745765,230942958,1
19332,213745765,210754994,1
1604,60195472,201085242,2
5662,215910105,9648429,2
22279,190939281,229111317,1
6054,118556542,85437112,2
12481,234684445,149373512,1
8889,3246917,205330458,4
15022,221511725,201593459,1
10351,223055408,205970169,2
22284,190939281,229418539,1
6081,118556542,71912792,2
18179,195657825,187094695,1
20678,88375412,1808238,1
1999,208569099,188972315,3
21705,85557392,214873705,1
24903,230457540,8813813,1
14880,198574124,149190242,1
18599,195657825,208174900,1
22855,195657884,12825115,1
22393,190939281,15284591,1
4268,210011474,53071102,2
17056,214466652,194949428,1
5777,26576702,113482852,2
23244,216367274,209940422,1
15655,21561411,220887460,1
23815,191758521,206296158,1
4497,215188854,189900217,2
19849,6160486,194484091,1
15318,101056562,158738852,1
3427,222495708,191998409,2
16969,229015643,236313302,1
15759,16384071,145147462,1
20634,88375412,210064509,1
7124,33196332,194816243,2
879,41124132,13911819,3
6379,14452729,206843171,2
8888,3246917,197928971,2
1792,208175881,11428300,2
784,207061281,157248622,4
5304,223348295,185708032,2
23268,127566002,56997982,1
9429,14486634,188972315,2
14694,182190122,224331482,1
532,84738292,8116079,2
21211,24641662,9470306,1
7384,5900662,197774325,2
20428,209944678,7918427,1
19100,228655199,7559534,1
12696,234684445,71851852,1
16831,25034832,10514162,1
24722,230457540,234065927,1
20370,209944678,35949012,1
10973,191106824,77148762,3
19176,228655199,226058893,1
10682,184389351,207118547,3
24598,28573892,150289852,1
6797,197691599,3634004,2
17864,195657825,13967433,1
12321,183566364,12250724,1
2540,204211075,44323642,2
9360,14486634,159263962,3
20332,209944678,132811992,1
9580,11832553,509953,2
3659,215876742,208312190,2
19610,6160486,186389338,1
7379,5900662,192711483,2
17388,204669023,48612992,1
4180,190055719,205233254,2
23778,191758521,216955806,1
16398,34340942,52912652,1
5487,4720318,8104426,2
6331,76842942,185941640,2
12349,183566364,69346552,1
13343,217350178,11559743,1
1602,60195472,201994495,2
11801,53121132,86402252,2
20590,193986670,93579092,1
4488,215188854,2896514,2
4229,10716469,96725562,2
4589,230884769,85437112,2
17298,204669023,31704002,1
22592,190939281,183119747,1
23854,191758521,103496962,1
17749,7864416,13501523,1
9689,58756332,137411322,2
6010,118556542,189900217,3
7636,141199742,221191725,2
18594,195657825,199499533,1
1960,208569099,199789219,3
15219,101056562,140274692,1
16905,229015643,185489661,1
21267,185106564,210685091,1
18582,195657825,194338521,1
15434,101056562,220777396,1
23212,216367274,737103,1
20015,6160486,140339832,1
17054,214466652,11436326,1
5547,4720318,8984930,2
24037,28246202,224069450,1
19498,6160486,14168341,1
17159,214466652,155033572,1
16341,34340942,216216624,1
6167,209455030,217378572,2
15639,21561411,218309967,1
16782,25034832,113655312,1
8311,44927672,212577516,2
12773,200769567,198632740,1
5497,4720318,5573736,2
9187,220597234,184028419,2
23286,127566002,32747702,1
16523,25034832,1962233,1
14116,115965992,233657062,1
23853,191758521,218975482,1
11359,187010992,212901249,3
8624,211585840,11872972,2
22951,117571752,194290688,1
4574,230884769,7816806,2
4109,190055719,74272472,2
8796,192711483,214759042,2
7284,212830572,13353978,2
6684,14387362,82911172,2
22802,195657884,188147962,1
8862,192711483,94498242,2
3642,215876742,195757297,2
23584,191758521,199602237,1
4763,58983922,207118547,2
7689,625050,221311902,3
21649,85557392,109741342,1
300,85557392,204412550,2
3300,209224665,219336374,2
18273,195657825,14633120,1
3275,209224665,8539046,3
14477,219873321,114893822,1
23608,191758521,207370422,1
2730,214729620,201446209,2
2146,152011532,9358849,2
14220,115965992,186037778,1
19359,213745765,14231085,1
23646,191758521,45298022,1
15234,101056562,216527939,1
3297,209224665,65072762,2
12848,226754592,183060625,1
8533,211585840,145868102,2
21081,210337917,5425576,1
18687,209453152,33155302,1
15513,229310518,116617692,1
5139,203818557,14387362,2
11640,38506582,93983122,2
21405,185106564,16790301,1
20187,6160486,53677492,1
21020,96862332,205417405,1
17005,214466652,225243138,1
18989,209453152,188589763,1
551,21627131,14584394,2
10331,223055408,3380276,2
22699,226951319,92822122,1
22850,195657884,110489102,1
22620,226951319,101443692,1
22056,85557392,188661696,1
1258,214761951,182123182,2
8540,211585840,198063541,2
22650,226951319,185302342,1
13607,205193250,3380276,1
21070,210337917,1966421,1
19263,213745765,210080880,1
8453,187271983,209205740,2
23463,143818932,44397402,1
2900,4883361,19639311,2
13421,205193250,189311115,1
13959,182648870,139893442,1
23883,191758521,111201642,1
11867,53121132,85547452,2
10074,211029382,509953,2
8524,211585840,191272189,3
13496,205193250,156441122,1
3112,225412049,12307860,3
13685,205193250,195390861,1
11920,53121132,209223183,2
15679,21561411,186251835,1
13661,205193250,206900520,1
12958,226754592,206748488,1
18143,195657825,183166431,1
20984,96862332,219462455,1
10776,184389351,509953,3
15861,78315592,206096745,1
7395,5900662,195136851,2
13073,226754592,229959116,1
4455,204244320,184389351,3
1654,60195472,14948701,2
24161,189857979,201146776,1
18422,195657825,12241875,1
22532,190939281,28245362,1
122,6160486,8820481,2
2684,204211075,195665672,2
13357,217350178,197966717,1
7833,63998462,218741988,2
12838,226754592,228046911,1
2613,204211075,199006708,3
24304,28573892,187254868,1
9889,66358532,6779322,3
7512,5900662,186005970,3
6377,14452729,200498355,2
16722,25034832,189574367,1
8699,211585840,13606604,4
14208,115965992,191993261,1
21181,24641662,37016152,1
2963,207487949,71912792,2
15293,101056562,205576520,1
14580,182190122,365419,1
